+0.03 6.814108 6 4.500000 0.500000
+0.03 6.822974 6 4.500000 1.500000
+0.03 6.840844 6 4.500000 2.500000
+0.03 6.867991 6 4.500000 3.500000
+0.03 6.868530 6 5.500000 0.500000
+0.03 6.874827 6 5.500000 1.500000
+0.03 6.887418 6 5.500000 2.500000
+0.03 6.904811 6 4.500000 4.500000
+0.03 6.906297 6 5.500000 3.500000
+0.03 6.931459 6 5.500000 4.500000
+0.03 6.962896 6 5.500000 5.500000
+0.03 6.988449 7 7.500000 0.500000
+0.03 6.992423 7 7.500000 1.500000
+0.03 7.000376 7 7.500000 2.500000
+0.03 7.012316 7 7.500000 3.500000
+0.03 7.028257 7 7.500000 4.500000
+0.03 7.048217 7 7.500000 5.500000
+0.03 7.072217 7 7.500000 6.500000
+0.03 7.100284 7 7.500000 7.500000
+0.03 7.230824 6 2.500000 0.500000
+0.03 7.254301 6 2.500000 1.500000
+0.03 7.264663 6 3.500000 0.500000
+0.03 7.278941 6 3.500000 1.500000
+0.03 7.307522 6 3.500000 2.500000
+0.03 7.308067 6 2.500000 2.500000
+0.03 7.350503 6 3.500000 3.500000
+0.03 7.485722 6 1.500000 0.500000
+0.03 7.500223 6 0.500000 0.500000
+0.03 7.547415 6 1.500000 1.500000
+0.03 7.608984 7 5.500000 0.500000
+0.03 7.615978 7 5.500000 1.500000
+0.03 7.630019 7 5.500000 2.500000
+0.03 7.651211 7 5.500000 3.500000
+0.03 7.679712 7 5.500000 4.500000
+0.03 7.715728 7 5.500000 5.500000
+0.03 7.738436 7 6.500000 0.500000
+0.03 7.743666 7 6.500000 1.500000
+0.03 7.754125 7 6.500000 2.500000
+0.03 7.769810 7 6.500000 3.500000
+0.03 7.790720 7 6.500000 4.500000
+0.03 7.816853 7 6.500000 5.500000
+0.03 7.848204 7 6.500000 6.500000
+0.03 8.070125 7 3.500000 0.500000
+0.03 8.085516 7 3.500000 1.500000
+0.03 8.117227 7 3.500000 2.500000
+0.03 8.159241 7 4.500000 0.500000
+0.03 8.166986 7 3.500000 3.500000
+0.03 8.169504 7 4.500000 1.500000
+0.03 8.190053 7 4.500000 2.500000
+0.03 8.220942 7 4.500000 3.500000
+0.03 8.262255 7 4.500000 4.500000
+0.03 8.364778 7 1.500000 0.500000
+0.03 8.421775 7 2.500000 0.500000
+0.03 8.444227 7 1.500000 1.500000
+0.03 8.451065 7 2.500000 1.500000
+0.03 8.509799 7 2.500000 2.500000
+0.03 8.572054 7 0.500000 0.500000
+0.04 1.499910 0 0.500000 0.500000
+0.04 2.434321 1 1.500000 0.500000
+0.04 2.463237 1 1.500000 1.500000
+0.04 2.601968 1 0.500000 0.500000
+0.04 3.378286 2 2.500000 0.500000
+0.04 3.393615 2 2.500000 1.500000
+0.04 3.426519 2 2.500000 2.500000
+0.04 3.499589 2 0.500000 0.500000
+0.04 3.631241 2 1.500000 0.500000
+0.04 3.669365 2 1.500000 1.500000
+0.04 4.111253 3 3.500000 0.500000
+0.04 4.122467 3 3.500000 1.500000
+0.04 4.145193 3 3.500000 2.500000
+0.04 4.179881 3 3.500000 3.500000
+0.04 4.384034 3 1.500000 0.500000
+0.04 4.438667 3 1.500000 1.500000
+0.04 4.462374 3 2.500000 0.500000
+0.04 4.483329 3 2.500000 1.500000
+0.04 4.524572 3 2.500000 2.500000
+0.04 4.570949 3 0.500000 0.500000
+0.04 4.814399 4 4.500000 0.500000
+0.04 4.823212 4 4.500000 1.500000
+0.04 4.840893 4 4.500000 2.500000
+0.04 4.867536 4 4.500000 3.500000
+0.04 4.903247 4 4.500000 4.500000
+0.04 5.230573 4 2.500000 0.500000
+0.04 5.254068 4 2.500000 1.500000
+0.04 5.264915 4 3.500000 0.500000
+0.04 5.279084 4 3.500000 1.500000
+0.04 5.306599 4 2.500000 2.500000
+0.04 5.307227 4 3.500000 2.500000
+0.04 5.348987 4 3.500000 3.500000
+0.04 5.485547 4 1.500000 0.500000
+0.04 5.499257 4 0.500000 0.500000
+0.04 5.532637 5 5.500000 0.500000
+0.04 5.539884 5 5.500000 1.500000
+0.04 5.546109 4 1.500000 1.500000
+0.04 5.554388 5 5.500000 2.500000
+0.04 5.576165 5 5.500000 3.500000
+0.04 5.605235 5 5.500000 4.500000
+0.04 5.641613 5 5.500000 5.500000
+0.04 6.038204 5 3.500000 0.500000
+0.04 6.054229 5 3.500000 1.500000
+0.04 6.082864 5 4.500000 0.500000
+0.04 6.086970 5 3.500000 2.500000
+0.04 6.093491 5 4.500000 1.500000
+0.04 6.114669 5 4.500000 2.500000
+0.04 6.137490 5 3.500000 3.500000
+0.04 6.146248 5 4.500000 3.500000
+0.04 6.188023 5 4.500000 4.500000
+0.04 6.206463 6 6.500000 0.500000
+0.04 6.212552 6 6.500000 1.500000
+0.04 6.224745 6 6.500000 2.500000
+0.04 6.243075 6 6.500000 3.500000
+0.04 6.267589 6 6.500000 4.500000
+0.04 6.298346 6 6.500000 5.500000
+0.04 6.335422 6 6.500000 6.500000
+0.04 6.357142 5 1.500000 0.500000
+0.04 6.389936 5 2.500000 0.500000
+0.04 6.420372 5 2.500000 1.500000
+0.04 6.439078 5 1.500000 1.500000
+0.04 6.480157 5 2.500000 2.500000
+0.04 6.566508 5 0.500000 0.500000
+0.04 6.802360 6 4.500000 0.500000
+0.04 6.814083 6 4.500000 1.500000
+0.04 6.837776 6 4.500000 2.500000
+0.04 6.856487 6 5.500000 0.500000
+0.04 6.864884 6 5.500000 1.500000
+0.04 6.873915 6 4.500000 3.500000
+0.04 6.881671 6 5.500000 2.500000
+0.04 6.906840 6 5.500000 3.500000
+0.04 6.923192 6 4.500000 4.500000
