 0.20000  5.7255450000 31
 0.21000  5.7330640000 31
 0.22000  5.7405870000 31
 0.23000  5.7481130000 31
 0.24000  5.7556430000 31
 0.25000  5.7631790000 31
 0.26000  5.7707200000 31
 0.27000  5.7782690000 31
 0.28000  5.7858240000 31
 0.29000  5.7933890000 31
 0.30000  5.8009620000 31

-0.30000  5.4536560000 32
-0.29000  5.4489930000 32
-0.28000  5.4442450000 32
-0.27000  5.4394220000 32
-0.26000  5.4345370000 32
-0.25000  5.4295980000 32
-0.24000  5.4246130000 32
-0.23000  5.4195900000 32
-0.22000  5.4145330000 32
-0.21000  5.4094470000 32
-0.20000  5.4043370000 32
-0.19000  5.3992060000 32
-0.18000  5.3940560000 32
-0.17000  5.3888890000 32
-0.16000  5.3837090000 32
-0.15000  5.3785170000 32
-0.14000  5.3733140000 32
-0.13000  5.3681020000 32
-0.12000  5.3628820000 32
-0.11000  5.3576560000 32
-0.10000  5.3524250000 32
-0.09000  5.3471890000 32
-0.08000  5.3419490000 32
-0.07000  5.3367070000 32
-0.06000  5.3314620000 32
-0.05000  5.3262170000 32
-0.04000  5.3209710000 32
-0.03000  5.3157260000 32
-0.02000  5.3104820000 32
-0.01000  5.3052400000 32
 0.00000  5.3000000000 32
 0.01000  5.2947640000 32
 0.02000  5.2895320000 32
 0.03000  5.2843050000 32
 0.04000  5.2790840000 32
 0.05000  5.2738700000 32
 0.06000  5.2686650000 32
 0.07000  5.2634690000 32
 0.08000  5.2582850000 32
 0.09000  5.2531130000 32
 0.10000  5.2479550000 32
 0.11000  5.2428140000 32
 0.12000  5.2376910000 32
 0.13000  5.2325870000 32
 0.14000  5.2275050000 32
 0.15000  5.2224450000 32
 0.16000  5.2174100000 32
 0.17000  5.2124010000 32
 0.18000  5.2074180000 32
 0.19000  5.2024630000 32
 0.20000  5.1975370000 32
 0.21000  5.1926410000 32
 0.22000  5.1877770000 32
 0.23000  5.1829450000 32
 0.24000  5.1781470000 32
 0.25000  5.1733840000 32
 0.26000  5.1686590000 32
 0.27000  5.1639730000 32
 0.28000  5.1593280000 32
 0.29000  5.1547270000 32
 0.30000  5.1501710000 32

-0.30000  5.4591910000 33
-0.29000  5.4560410000 33
-0.28000  5.4519860000 33
-0.27000  5.4473750000 33
-0.26000  5.4424120000 33
-0.25000  5.4372050000 33
-0.24000  5.4318100000 33
-0.23000  5.4262570000 33
-0.22000  5.4205650000 33
-0.21000  5.4147440000 33
-0.20000  5.4087990000 33
-0.19000  5.4027340000 33
-0.18000  5.3965520000 33
-0.17000  5.3902530000 33
-0.16000  5.3838370000 33
-0.15000  5.3773040000 33
-0.14000  5.3706530000 33
-0.13000  5.3638850000 33
-0.12000  5.3569990000 33
-0.11000  5.3499930000 33
-0.10000  5.3428680000 33
-0.09000  5.3356230000 33
-0.08000  5.3282570000 33
-0.07000  5.3207700000 33
-0.06000  5.3131630000 33
-0.05000  5.3054340000 33
-0.04000  5.2975850000 33
-0.03000  5.2896170000 33
-0.02000  5.2815290000 33
-0.01000  5.2733230000 33
 0.00000  5.2650000000 33
 0.01000  5.2565620000 33
 0.02000  5.2480090000 33
 0.03000  5.2393460000 33
 0.04000  5.2305730000 33
 0.05000  5.2216920000 33
 0.06000  5.2127080000 33
 0.07000  5.2036230000 33
 0.08000  5.1944400000 33
 0.09000  5.1851630000 33
 0.10000  5.1757950000 33
 0.11000  5.1663410000 33
 0.12000  5.1568050000 33
 0.13000  5.1471920000 33
 0.14000  5.1375050000 33
 0.15000  5.1277510000 33
 0.16000  5.1179340000 33
 0.17000  5.1080600000 33
 0.18000  5.0981350000 33
 0.19000  5.0881650000 33
 0.20000  5.0781550000 33
 0.21000  5.0681120000 33
 0.22000  5.0580420000 33
 0.23000  5.0479540000 33
 0.24000  5.0378520000 33
 0.25000  5.0277460000 33
 0.26000  5.0176410000 33
 0.27000  5.0075460000 33
 0.28000  4.9974690000 33
 0.29000  4.9874170000 33
 0.30000  4.9773990000 33

-0.30000  5.4765280000 34
-0.29000  5.4760580000 34
-0.28000  5.4763840000 34
-0.27000  5.4771540000 34
-0.26000  5.4781540000 34
-0.25000  5.4792660000 34
-0.24000  5.4804110000 34
-0.23000  5.4814740000 34
-0.22000  5.4816760000 34
-0.21000  5.4763120000 34
-0.20000  5.4685590000 34
-0.19000  5.4605510000 34
-0.18000  5.4524510000 34
-0.17000  5.4442920000 34
-0.16000  5.4360850000 34
-0.15000  5.4278340000 34
-0.14000  5.4195420000 34
-0.13000  5.4112130000 34
-0.12000  5.4028460000 34
-0.11000  5.3944430000 34
-0.10000  5.3860070000 34
-0.09000  5.3775370000 34
-0.08000  5.3690360000 34
-0.07000  5.3605030000 34
-0.06000  5.3519410000 34
-0.05000  5.3433500000 34
-0.04000  5.3347310000 34
-0.03000  5.3260850000 34
-0.02000  5.3174140000 34
-0.01000  5.3087190000 34
 0.00000  5.3000000000 34
 0.01000  5.2912590000 34
 0.02000  5.2824970000 34
 0.03000  5.2737150000 34
 0.04000  5.2649150000 34
 0.05000  5.2560970000 34
 0.06000  5.2472630000 34
 0.07000  5.2384160000 34
 0.08000  5.2295550000 34
 0.09000  5.2206830000 34
 0.10000  5.2118020000 34
 0.11000  5.2029120000 34
 0.12000  5.1940170000 34
 0.13000  5.1851180000 34
 0.14000  5.1762170000 34
 0.15000  5.1673170000 34
 0.16000  5.1584190000 34
 0.17000  5.1495260000 34
 0.18000  5.1406400000 34
 0.19000  5.1317640000 34
 0.20000  5.1229010000 34
 0.21000  5.1140540000 34
 0.22000  5.1052250000 34
 0.23000  5.0964170000 34
 0.24000  5.0876340000 34
 0.25000  5.0788790000 34
 0.26000  5.0701550000 34
 0.27000  5.0614670000 34
 0.28000  5.0528180000 34
 0.29000  5.0442130000 34
 0.30000  5.0356550000 34

-0.30000  5.4803280000 35
-0.29000  5.4773410000 35
-0.28000  5.4744880000 35
-0.27000  5.4717700000 35
-0.26000  5.4691870000 35
-0.25000  5.4667450000 35
-0.24000  5.4644540000 35
-0.23000  5.4623260000 35
-0.22000  5.4603770000 35
-0.21000  5.4586280000 35
-0.20000  5.4571020000 35
-0.19000  5.4558270000 35
-0.18000  5.4548340000 35
-0.17000  5.4541570000 35
-0.16000  5.4538340000 35
-0.15000  5.4539030000 35
-0.14000  5.4544040000 35
-0.13000  5.4553750000 35
-0.12000  5.4568490000 35
-0.11000  5.4588550000 35
-0.10000  5.4614130000 35
-0.09000  5.4645340000 35
-0.08000  5.4682170000 35
-0.07000  5.4724520000 35
-0.06000  5.4772160000 35
-0.05000  5.4824820000 35
-0.04000  5.4882140000 35
-0.03000  5.4943730000 35
-0.02000  5.5009170000 35
-0.01000  5.5078060000 35
 0.00000  5.5150000000 35
 0.01000  5.5224610000 35
 0.02000  5.5301530000 35
 0.03000  5.5380460000 35
 0.04000  5.5461090000 35
 0.05000  5.5543170000 35
 0.06000  5.5626450000 35
 0.07000  5.5710730000 35
 0.08000  5.5795820000 35
 0.09000  5.5881540000 35
 0.10000  5.5967760000 35
 0.11000  5.6054320000 35
 0.12000  5.6141110000 35
 0.13000  5.6228020000 35
 0.14000  5.6314940000 35
 0.15000  5.6401780000 35
 0.16000  5.6488470000 35
 0.17000  5.6574910000 35
 0.18000  5.6661040000 35
 0.19000  5.6746790000 35
 0.20000  5.6832090000 35
 0.21000  5.6916900000 35
 0.22000  5.7001140000 35
 0.23000  5.7084770000 35
 0.24000  5.7167740000 35
 0.25000  5.7250000000 35
 0.26000  5.7331490000 35
 0.27000  5.7412190000 35
 0.28000  5.7492040000 35
 0.29000  5.7570990000 35
 0.30000  5.7649020000 35

-0.30000  5.5475420000 36
-0.29000  5.5398980000 36
-0.28000  5.5322070000 36
-0.27000  5.5244730000 36
-0.26000  5.5166990000 36
-0.25000  5.5088920000 36
-0.24000  5.5010740000 36
-0.23000  5.4933240000 36
-0.22000  5.4863990000 36
-0.21000  5.4849920000 36
-0.20000  5.4859160000 36
-0.19000  5.4870300000 36
-0.18000  5.4881650000 36
-0.17000  5.4892850000 36
-0.16000  5.4903750000 36
-0.15000  5.4914270000 36
-0.14000  5.4924360000 36
-0.13000  5.4933970000 36
-0.12000  5.4943050000 36
-0.11000  5.4951580000 36
-0.10000  5.4959520000 36
-0.09000  5.4966840000 36
-0.08000  5.4973510000 36
-0.07000  5.4979500000 36
-0.06000  5.4984780000 36
-0.05000  5.4989320000 36
-0.04000  5.4993090000 36
-0.03000  5.4996070000 36
-0.02000  5.4998240000 36
-0.01000  5.4999560000 36
 0.00000  5.5000000000 36
 0.01000  5.4999550000 36
 0.02000  5.4998110000 36
 0.03000  5.4995860000 36
 0.04000  5.4992570000 36
 0.05000  5.4988280000 36
 0.06000  5.4982990000 36
 0.07000  5.4976650000 36
 0.08000  5.4969260000 36
 0.09000  5.4960800000 36
 0.10000  5.4951240000 36
 0.11000  5.4940570000 36
 0.12000  5.4928770000 36
 0.13000  5.4915840000 36
 0.14000  5.4901750000 36
 0.15000  5.4886500000 36
 0.16000  5.4870080000 36
 0.17000  5.4852480000 36
 0.18000  5.4833690000 36
 0.19000  5.4813710000 36
 0.20000  5.4792540000 36
 0.21000  5.4770180000 36
 0.22000  5.4746630000 36
 0.23000  5.4721900000 36
 0.24000  5.4696000000 36
 0.25000  5.4668930000 36
 0.26000  5.4640710000 36
 0.27000  5.4611370000 36
 0.28000  5.4580900000 36
 0.29000  5.4549350000 36
 0.30000  5.4516730000 36

-0.30000  5.5571390000 37
-0.29000  5.5581530000 37
-0.28000  5.5591330000 37
-0.27000  5.5600760000 37
-0.26000  5.5609850000 37
-0.25000  5.5618600000 37
-0.24000  5.5627010000 37
-0.23000  5.5635090000 37
-0.22000  5.5642850000 37
-0.21000  5.5650290000 37
-0.20000  5.5657420000 37
-0.19000  5.5664250000 37
-0.18000  5.5670780000 37
-0.17000  5.5677040000 37
-0.16000  5.5683020000 37
-0.15000  5.5688730000 37
-0.14000  5.5694190000 37
-0.13000  5.5699400000 37
-0.12000  5.5704380000 37
-0.11000  5.5709140000 37
-0.10000  5.5713680000 37
-0.09000  5.5718020000 37
-0.08000  5.5722170000 37
-0.07000  5.5726150000 37
-0.06000  5.5729960000 37
-0.05000  5.5733610000 37
-0.04000  5.5737120000 37
-0.03000  5.5740500000 37
-0.02000  5.5743770000 37
-0.01000  5.5746930000 37
 0.00000  5.5750000000 37
 0.01000  5.5752990000 37
 0.02000  5.5755920000 37
 0.03000  5.5758810000 37
 0.04000  5.5761650000 37
 0.05000  5.5764480000 37
 0.06000  5.5767300000 37
 0.07000  5.5770130000 37
 0.08000  5.5772990000 37
 0.09000  5.5775880000 37
 0.10000  5.5778840000 37
 0.11000  5.5781870000 37
 0.12000  5.5784990000 37
 0.13000  5.5788220000 37
 0.14000  5.5791580000 37
 0.15000  5.5795090000 37
 0.16000  5.5798760000 37
 0.17000  5.5802620000 37
 0.18000  5.5806690000 37
 0.19000  5.5810990000 37
 0.20000  5.5815540000 37
 0.21000  5.5820370000 37
 0.22000  5.5825490000 37
 0.23000  5.5830950000 37
 0.24000  5.5836750000 37
 0.25000  5.5842940000 37
 0.26000  5.5849530000 37
 0.27000  5.5856570000 37
 0.28000  5.5864080000 37
 0.29000  5.5872090000 37
 0.30000  5.5880650000 37

-0.30000  5.6412870000 38
-0.29000  5.6557780000 38
-0.28000  5.6702990000 38
-0.27000  5.6848480000 38
-0.26000  5.6994230000 38
-0.25000  5.7140210000 38
-0.24000  5.7286400000 38
-0.23000  5.7432780000 38
-0.22000  5.7579320000 38
-0.21000  5.7726010000 38
-0.20000  5.7872810000 38
-0.19000  5.8019710000 38
-0.18000  5.8166680000 38
-0.17000  5.8313700000 38
-0.16000  5.8460750000 38
-0.15000  5.8607810000 38
-0.14000  5.8754850000 38
-0.13000  5.8901860000 38
-0.12000  5.9048810000 38
-0.11000  5.9195680000 38
-0.10000  5.9342460000 38
-0.09000  5.9489110000 38
-0.08000  5.9635610000 38
-0.07000  5.9781960000 38
-0.06000  5.9928110000 38
-0.05000  6.0074070000 38
-0.04000  6.0219790000 38
-0.03000  6.0365270000 38
-0.02000  6.0510480000 38
-0.01000  6.0655390000 38
 0.00000  6.0800000000 38
 0.01000  6.0944270000 38
 0.02000  6.1088200000 38
 0.03000  6.1231740000 38
 0.04000  6.1374900000 38
 0.05000  6.1517650000 38
 0.06000  6.1659930000 38
 0.07000  6.1801770000 38
 0.08000  6.1943130000 38
 0.09000  6.2083990000 38
 0.10000  6.2224330000 38
 0.11000  6.2364120000 38
 0.12000  6.2503340000 38
 0.13000  6.2641970000 38
 0.14000  6.2779990000 38
 0.15000  6.2917380000 38
 0.16000  6.3054120000 38
 0.17000  6.3190170000 38
 0.18000  6.3325520000 38
 0.19000  6.3460150000 38
 0.20000  6.3594030000 38
 0.21000  6.3727130000 38
 0.22000  6.3859450000 38
 0.23000  6.3990940000 38
 0.24000  6.4121590000 38
 0.25000  6.4251370000 38
 0.26000  6.4380250000 38
 0.27000  6.4508220000 38
 0.28000  6.4635250000 38
 0.29000  6.4761300000 38
 0.30000  6.4886360000 38

-0.30000  5.6730790000 39
-0.29000  5.6866910000 39
-0.28000  5.7004690000 39
-0.27000  5.7144030000 39
-0.26000  5.7284870000 39
-0.25000  5.7427110000 39
-0.24000  5.7570680000 39
-0.23000  5.7715510000 39
-0.22000  5.7861520000 39
-0.21000  5.8008640000 39
-0.20000  5.8156800000 39
-0.19000  5.8305930000 39
-0.18000  5.8455970000 39
-0.17000  5.8606850000 39
-0.16000  5.8758510000 39
-0.15000  5.8910900000 39
-0.14000  5.9063950000 39
-0.13000  5.9217620000 39
-0.12000  5.9371860000 39
-0.11000  5.9526600000 39
-0.10000  5.9681810000 39
-0.09000  5.9837430000 39
-0.08000  5.9993430000 39
-0.07000  6.0149760000 39
-0.06000  6.0306380000 39
-0.05000  6.0463250000 39
-0.04000  6.0620330000 39
-0.03000  6.0777570000 39
-0.02000  6.0934960000 39
-0.01000  6.1092450000 39
 0.00000  6.1250000000 39
 0.01000  6.1407590000 39
 0.02000  6.1565180000 39
 0.03000  6.1722730000 39
 0.04000  6.1880230000 39
 0.05000  6.2037640000 39
 0.06000  6.2194920000 39
 0.07000  6.2352050000 39
 0.08000  6.2509010000 39
 0.09000  6.2665750000 39
 0.10000  6.2822270000 39
 0.11000  6.2978510000 39
 0.12000  6.3134470000 39
 0.13000  6.3290110000 39
 0.14000  6.3445400000 39
 0.15000  6.3600320000 39
 0.16000  6.3754850000 39
 0.17000  6.3908940000 39
 0.18000  6.4062580000 39
 0.19000  6.4215730000 39
 0.20000  6.4368380000 39
 0.21000  6.4520490000 39
 0.22000  6.4672030000 39
 0.23000  6.4822970000 39
 0.24000  6.4973280000 39
 0.25000  6.5122940000 39
 0.26000  6.5271910000 39
 0.27000  6.5420160000 39
 0.28000  6.5567660000 39
 0.29000  6.5714370000 39
 0.30000  6.5860250000 39

-0.30000  5.6884610000 40
-0.29000  5.7059980000 40
-0.28000  5.7236470000 40
-0.27000  5.7414040000 40
-0.26000  5.7592690000 40
-0.25000  5.7772400000 40
-0.24000  5.7953140000 40
-0.23000  5.8134880000 40
-0.22000  5.8317620000 40
-0.21000  5.8501340000 40
-0.20000  5.8686000000 40
-0.19000  5.8871610000 40
-0.18000  5.9058120000 40
-0.17000  5.9245530000 40
-0.16000  5.9433810000 40
-0.15000  5.9622960000 40
-0.14000  5.9812930000 40
-0.13000  6.0003730000 40
-0.12000  6.0195330000 40
-0.11000  6.0387710000 40
-0.10000  6.0580850000 40
-0.09000  6.0774730000 40
-0.08000  6.0969340000 40
-0.07000  6.1164650000 40
-0.06000  6.1360650000 40
-0.05000  6.1557320000 40
-0.04000  6.1754630000 40
-0.03000  6.1952580000 40
-0.02000  6.2151130000 40
-0.01000  6.2350280000 40
 0.00000  6.2550000000 40
 0.01000  6.2750270000 40
 0.02000  6.2951080000 40
 0.03000  6.3152400000 40
 0.04000  6.3354220000 40
 0.05000  6.3556510000 40
 0.06000  6.3759260000 40
 0.07000  6.3962440000 40
 0.08000  6.4166040000 40
 0.09000  6.4370030000 40
 0.10000  6.4574400000 40
 0.11000  6.4779110000 40
 0.12000  6.4984160000 40
 0.13000  6.5189520000 40
 0.14000  6.5395170000 40
 0.15000  6.5601090000 40
 0.16000  6.5807240000 40
 0.17000  6.6013620000 40
 0.18000  6.6220190000 40
 0.19000  6.6426940000 40
 0.20000  6.6633840000 40
 0.21000  6.6840860000 40
 0.22000  6.7047980000 40
 0.23000  6.7255170000 40
 0.24000  6.7462410000 40
 0.25000  6.7669670000 40
 0.26000  6.7876920000 40
 0.27000  6.8084140000 40
 0.28000  6.8291280000 40
 0.29000  6.8498330000 40
 0.30000  6.8705250000 40

-0.30000  5.7220680000 41
-0.29000  5.7157550000 41
-0.28000  5.7093910000 41
-0.27000  5.7029790000 41
-0.26000  5.6965170000 41
-0.25000  5.6900080000 41
-0.24000  5.6834510000 41
-0.23000  5.6768490000 41
-0.22000  5.6702010000 41
-0.21000  5.6635090000 41
-0.20000  5.6567740000 41
-0.19000  5.6499970000 41
-0.18000  5.6431790000 41
-0.17000  5.6363220000 41
-0.16000  5.6294270000 41
-0.15000  5.6224940000 41
-0.14000  5.6155270000 41
-0.13000  5.6085250000 41
-0.12000  5.6014900000 41
-0.11000  5.5944230000 41
-0.10000  5.5873270000 41
-0.09000  5.5802020000 41
-0.08000  5.5730490000 41
-0.07000  5.5658710000 41
-0.06000  5.5586670000 41
-0.05000  5.5514410000 41
-0.04000  5.5441920000 41
-0.03000  5.5369220000 41
-0.02000  5.5296330000 41
-0.01000  5.5223250000 41
 0.00000  5.5150000000 41
 0.01000  5.5076590000 41
 0.02000  5.5003090000 41
 0.03000  5.4929310000 41
 0.04000  5.4855470000 41
 0.05000  5.4781510000 41
 0.06000  5.4707440000 41
 0.07000  5.4633260000 41
 0.08000  5.4558990000 41
 0.09000  5.4484630000 41
 0.10000  5.4410200000 41
 0.11000  5.4335690000 41
 0.12000  5.4261130000 41
 0.13000  5.4186520000 41
 0.14000  5.4111870000 41
 0.15000  5.4037180000 41
 0.16000  5.3962480000 41
 0.17000  5.3887770000 41
 0.18000  5.3813060000 41
 0.19000  5.3738360000 41
 0.20000  5.3663690000 41
 0.21000  5.3589070000 41
 0.22000  5.3514500000 41
 0.23000  5.3440010000 41
 0.24000  5.3365610000 41
 0.25000  5.3291320000 41
 0.26000  5.3217160000 41
 0.27000  5.3143160000 41
 0.28000  5.3069340000 41
 0.29000  5.2995720000 41
 0.30000  5.2922340000 41

-0.30000  5.7236090000 42
-0.29000  5.7189500000 42
-0.28000  5.7142670000 42
-0.27000  5.7095590000 42
-0.26000  5.7048260000 42
-0.25000  5.7000690000 42
-0.24000  5.6952890000 42
-0.23000  5.6904860000 42
-0.22000  5.6856600000 42
-0.21000  5.6808110000 42
-0.20000  5.6759410000 42
-0.19000  5.6710490000 42
-0.18000  5.6661360000 42
-0.17000  5.6612030000 42
-0.16000  5.6562510000 42
-0.15000  5.6512800000 42
-0.14000  5.6462900000 42
-0.13000  5.6412830000 42
-0.12000  5.6362590000 42
-0.11000  5.6312190000 42
-0.10000  5.6261640000 42
-0.09000  5.6210950000 42
-0.08000  5.6160130000 42
-0.07000  5.6109180000 42
-0.06000  5.6058120000 42
-0.05000  5.6006950000 42
-0.04000  5.5955700000 42
-0.03000  5.5904360000 42
-0.02000  5.5852960000 42
-0.01000  5.5801500000 42
 0.00000  5.5750000000 42
 0.01000  5.5698470000 42
 0.02000  5.5646930000 42
 0.03000  5.5595400000 42
 0.04000  5.5543880000 42
 0.05000  5.5492400000 42
 0.06000  5.5440960000 42
 0.07000  5.5389600000 42
 0.08000  5.5338330000 42
 0.09000  5.5287170000 42
 0.10000  5.5236140000 42
 0.11000  5.5185260000 42
 0.12000  5.5134550000 42
 0.13000  5.5084040000 42
 0.14000  5.5033750000 42
 0.15000  5.4983710000 42
 0.16000  5.4933950000 42
 0.17000  5.4884480000 42
 0.18000  5.4835350000 42
 0.19000  5.4786580000 42
 0.20000  5.4738210000 42
 0.21000  5.4690260000 42
 0.22000  5.4642780000 42
 0.23000  5.4595800000 42
 0.24000  5.4549360000 42
 0.25000  5.4503500000 42
 0.26000  5.4458270000 42
 0.27000  5.4413700000 42
 0.28000  5.4369850000 42
 0.29000  5.4326770000 42
 0.30000  5.4284510000 42

-0.30000  5.8341490000 43
-0.29000  5.8257880000 43
-0.28000  5.8174000000 43
-0.27000  5.8089870000 43
-0.26000  5.8005490000 43
-0.25000  5.7920870000 43
-0.24000  5.7836010000 43
-0.23000  5.7750920000 43
-0.22000  5.7665620000 43
-0.21000  5.7580090000 43
-0.20000  5.7494360000 43
-0.19000  5.7408440000 43
-0.18000  5.7322320000 43
-0.17000  5.7236010000 43
-0.16000  5.7149530000 43
-0.15000  5.7062890000 43
-0.14000  5.6976090000 43
-0.13000  5.6889130000 43
-0.12000  5.6802040000 43
-0.11000  5.6714820000 43
-0.10000  5.6627480000 43
-0.09000  5.6540030000 43
-0.08000  5.6452480000 43
-0.07000  5.6364840000 43
-0.06000  5.6277130000 43
-0.05000  5.6189350000 43
-0.04000  5.6101530000 43
-0.03000  5.6013670000 43
-0.02000  5.5925780000 43
-0.01000  5.5837890000 43
 0.00000  5.5750000000 43
 0.01000  5.5662130000 43
 0.02000  5.5574310000 43
 0.03000  5.5486540000 43
 0.04000  5.5398840000 43
 0.05000  5.5311240000 43
 0.06000  5.5223740000 43
 0.07000  5.5136380000 43
 0.08000  5.5049180000 43
 0.09000  5.4962150000 43
 0.10000  5.4875320000 43
 0.11000  5.4788710000 43
 0.12000  5.4702350000 43
 0.13000  5.4616270000 43
 0.14000  5.4530500000 43
 0.15000  5.4445060000 43
 0.16000  5.4359980000 43
 0.17000  5.4275300000 43
 0.18000  5.4191050000 43
 0.19000  5.4107270000 43
 0.20000  5.4023990000 43
 0.21000  5.3941260000 43
 0.22000  5.3859110000 43
 0.23000  5.3777600000 43
 0.24000  5.3696750000 43
 0.25000  5.3616630000 43
 0.26000  5.3537280000 43
 0.27000  5.3458760000 43
 0.28000  5.3381120000 43
 0.29000  5.3304430000 43
 0.30000  5.3228740000 43

-0.30000  5.8767590000 44
-0.29000  5.8885400000 44
-0.28000  5.9001010000 44
-0.27000  5.9114180000 44
-0.26000  5.9224680000 44
-0.25000  5.9332270000 44
-0.24000  5.9436700000 44
-0.23000  5.9537750000 44
-0.22000  5.9635170000 44
-0.21000  5.9728770000 44
-0.20000  5.9818360000 44
-0.19000  5.9903780000 44
-0.18000  5.9984930000 44
-0.17000  6.0061730000 44
-0.16000  6.0134160000 44
-0.15000  6.0202240000 44
-0.14000  6.0266020000 44
-0.13000  6.0325620000 44
-0.12000  6.0381170000 44
-0.11000  6.0432830000 44
-0.10000  6.0480780000 44
-0.09000  6.0525230000 44
-0.08000  6.0566380000 44
-0.07000  6.0604440000 44
-0.06000  6.0639600000 44
-0.05000  6.0672060000 44
-0.04000  6.0702000000 44
-0.03000  6.0729620000 44
-0.02000  6.0755050000 44
-0.01000  6.0778470000 44
 0.00000  6.0800000000 44
 0.01000  6.0819780000 44
 0.02000  6.0837920000 44
 0.03000  6.0854530000 44
 0.04000  6.0869700000 44
 0.05000  6.0883520000 44
 0.06000  6.0896070000 44
 0.07000  6.0907420000 44
 0.08000  6.0917630000 44
 0.09000  6.0926730000 44
 0.10000  6.0934740000 44
 0.11000  6.0941470000 44
 0.12000  6.0943930000 44
 0.13000  6.0926460000 44
 0.14000  6.0904050000 44
 0.15000  6.0881510000 44
 0.16000  6.0859160000 44
 0.17000  6.0837060000 44
 0.18000  6.0815260000 44
 0.19000  6.0793750000 44
 0.20000  6.0772570000 44
 0.21000  6.0751720000 44
 0.22000  6.0731210000 44
 0.23000  6.0711060000 44
 0.24000  6.0691290000 44
 0.25000  6.0671900000 44
 0.26000  6.0652910000 44
 0.27000  6.0634330000 44
 0.28000  6.0616190000 44
 0.29000  6.0598500000 44
 0.30000  6.0581280000 44

-0.30000  5.8893300000 45
-0.29000  5.8791280000 45
-0.28000  5.8688980000 45
-0.27000  5.8586420000 45
-0.26000  5.8483600000 45
-0.25000  5.8380540000 45
-0.24000  5.8277230000 45
-0.23000  5.8173700000 45
-0.22000  5.8069930000 45
-0.21000  5.7965950000 45
-0.20000  5.7861770000 45
-0.19000  5.7757380000 45
-0.18000  5.7652800000 45
-0.17000  5.7548040000 45
-0.16000  5.7443110000 45
-0.15000  5.7338020000 45
-0.14000  5.7232780000 45
-0.13000  5.7127390000 45
-0.12000  5.7021870000 45
-0.11000  5.6916240000 45
-0.10000  5.6810500000 45
-0.09000  5.6704660000 45
-0.08000  5.6598730000 45
-0.07000  5.6492740000 45
-0.06000  5.6386690000 45
-0.05000  5.6280600000 45
-0.04000  5.6174470000 45
-0.03000  5.6068340000 45
-0.02000  5.5962200000 45
-0.01000  5.5856080000 45
 0.00000  5.5750000000 45
 0.01000  5.5643970000 45
 0.02000  5.5538010000 45
 0.03000  5.5432130000 45
 0.04000  5.5326370000 45
 0.05000  5.5220740000 45
 0.06000  5.5115260000 45
 0.07000  5.5009950000 45
 0.08000  5.4904840000 45
 0.09000  5.4799950000 45
 0.10000  5.4695300000 45
 0.11000  5.4590940000 45
 0.12000  5.4486870000 45
 0.13000  5.4383140000 45
 0.14000  5.4279770000 45
 0.15000  5.4176790000 45
 0.16000  5.4074240000 45
 0.17000  5.3972160000 45
 0.18000  5.3870570000 45
 0.19000  5.3769530000 45
 0.20000  5.3669060000 45
 0.21000  5.3569220000 45
 0.22000  5.3470050000 45
 0.23000  5.3371590000 45
 0.24000  5.3273900000 45
 0.25000  5.3177020000 45
 0.26000  5.3081020000 45
 0.27000  5.2985940000 45
 0.28000  5.2891860000 45
 0.29000  5.2798840000 45
 0.30000  5.2706950000 45

-0.30000  5.9451200000 46
-0.29000  5.9551290000 46
-0.28000  5.9651500000 46
-0.27000  5.9751840000 46
-0.26000  5.9852320000 46
-0.25000  5.9952960000 46
-0.24000  6.0053780000 46
-0.23000  6.0154780000 46
-0.22000  6.0255970000 46
-0.21000  6.0357380000 46
-0.20000  6.0459010000 46
-0.19000  6.0560870000 46
-0.18000  6.0662970000 46
-0.17000  6.0765320000 46
-0.16000  6.0867930000 46
-0.15000  6.0970810000 46
-0.14000  6.1073960000 46
-0.13000  6.1177400000 46
-0.12000  6.1281120000 46
-0.11000  6.1385130000 46
-0.10000  6.1489450000 46
-0.09000  6.1594070000 46
-0.08000  6.1699000000 46
-0.07000  6.1804240000 46
-0.06000  6.1909800000 46
-0.05000  6.2015690000 46
-0.04000  6.2121890000 46
-0.03000  6.2228420000 46
-0.02000  6.2335280000 46
-0.01000  6.2442470000 46
 0.00000  6.2550000000 46
 0.01000  6.2657860000 46
 0.02000  6.2766060000 46
 0.03000  6.2874590000 46
 0.04000  6.2983460000 46
 0.05000  6.3092670000 46
 0.06000  6.3202230000 46
 0.07000  6.3312120000 46
 0.08000  6.3422350000 46
 0.09000  6.3532930000 46
 0.10000  6.3643840000 46
 0.11000  6.3755100000 46
 0.12000  6.3866700000 46
 0.13000  6.3978650000 46
 0.14000  6.4090930000 46
 0.15000  6.4203560000 46
 0.16000  6.4316520000 46
 0.17000  6.4429840000 46
 0.18000  6.4543490000 46
 0.19000  6.4657480000 46
 0.20000  6.4771820000 46
 0.21000  6.4886500000 46
 0.22000  6.5001530000 46
 0.23000  6.5116890000 46
 0.24000  6.5232610000 46
 0.25000  6.5348670000 46
 0.26000  6.5465070000 46
 0.27000  6.5581830000 46
 0.28000  6.5698930000 46
 0.29000  6.5816390000 46
 0.30000  6.5934200000 46

-0.30000  5.9888530000 47
-0.29000  5.9924790000 47
-0.28000  5.9961810000 47
-0.27000  5.9999600000 47
-0.26000  6.0038120000 47
-0.25000  6.0077380000 47
